treat,hra_c_yr1,male,age50,age37_49,white,sickleave_0815_0716,sickleave_0816_0717,sickleave_0816_0119,sickdays_eligible_0815_0716,sickdays_eligible_0816_0717,sickdays_eligible_0816_0119,gym_0815_0716,gym_0816_0717,gym_0816_0119,promotion_0616_0717,promotion_0616_0119,titleChange_0616_0717,titleChange_0616_0119,salaryRaise_0616_0717,salaryRaise_0616_0119,salary_0616,terminated_0717,terminated_0119,prod_index_yr0,prod_index_yr1,prod_index_yr2
1,1,0,1,0,1,3.8375,1.875,2.253337,365,365,899,0,0,0,1,1,,,,,,0,0,-1.693352,3.455503,2.627286
1,1,1,0,1,1,0,4.5,2.43604,125,365,899,0,0,0,0,0,,,,,,0,0,3.077574,-1.464684,-1.723205
0,,1,0,1,1,0,0,0,365,365,899,47,91,96,0,0,,,,,,0,0,2.210693,.4335389,.3339046
1,0,0,1,0,0,11.5,3,3.704811,365,365,899,0,0,0,0,0,,,,,,0,0,-1.829628,.1558194,.0524414
0,,0,0,1,1,28,12,12.1802,365,365,899,0,0,0,0,0,,,,,,0,0,-1.643137,-.4381108,-.2186164
0,,1,0,1,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.310269,-4.120924,-4.794855
1,0,0,1,0,1,4.21875,12.1875,16.46611,365,365,899,0,0,0,0,0,,,,,,0,0,-.4271289,.1180788,.0101047
1,0,0,0,1,1,0,4,3.04505,365,365,899,7,0,0,0,0,,,,,,0,0,1.898939,.6072363,.4490238
1,0,0,0,1,0,28.1625,10,7.30812,365,365,899,0,0,0,0,0,,,,,,0,0,-1.955397,-.8373375,-1.10962
1,1,0,0,1,1,4,3,2.43604,365,365,899,0,0,0,0,0,,,,,,0,0,.4442286,-.3063686,-.459488
1,0,0,0,1,1,11.575,9.6875,10.40392,365,365,899,0,0,0,0,0,,,,,,0,0,-1.053131,-.4154971,-.5571063
1,0,0,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,-.024623,,
0,,0,1,0,1,9.375,11.71875,10.08673,365,365,899,0,0,0,0,,,,,,,0,0,.0520576,,
1,1,1,0,0,1,1,11.5,7.105117,365,365,899,0,0,0,1,1,,,,,,0,0,.669423,1.638194,.7970937
1,0,0,0,1,1,4.6875,9.1875,11.9772,365,365,899,0,0,0,0,0,,,,,,0,0,.9129334,,
0,,1,0,1,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,.7750413,,
1,0,0,1,0,1,14.5375,17.175,19.8741,365,365,486,0,0,0,0,,,,,,,0,1,.5746194,-.0289681,
1,1,0,0,0,0,0,0,0,365,365,899,7,0,0,0,,,,,,,0,0,1.21378,-1.187865,
1,0,0,0,0,1,0,0,0,365,365,739,0,1,4,0,,,,,,,0,1,.331404,-3.967166,
1,1,0,1,0,1,2.5,3,2.233037,365,365,899,0,0,0,0,0,,,,,,0,0,-.2156071,-.1694532,-.2987782
0,,0,0,1,1,0,0,0,45,333,333,7,29,11.6,,,,,,,,1,1,,,
0,,1,0,0,1,5,0,0,365,60,60,0,0,0,,,,,,,,1,1,.4523417,,
0,,1,0,1,1,3,8,3.248053,365,365,899,0,0,0,0,0,,,,,,0,0,.5908455,1.293624,1.297031
0,,0,1,0,1,24,17.5,7.105117,365,365,899,0,0,0,0,,,,,,,0,0,-1.48959,-.5672261,
1,1,1,1,0,1,0,.5,1.421023,258,365,899,8,11,5.6,0,1,,,,,,0,0,.8639833,-.9809046,.1380291
1,0,1,1,0,1,10.375,5.65625,4.199632,365,365,899,77,0,0,0,0,,,,,,0,0,.8279209,,
1,1,1,1,0,1,0,0,1.624027,365,365,899,0,0,0,0,0,,,,,,0,0,.8243701,-.1785662,-.361086
0,,1,0,1,1,11.90625,18.34375,13.95648,365,365,899,0,0,0,0,0,,,,,,0,0,-.953529,-1.206662,-1.370982
1,1,0,1,0,1,0,0,0,365,365,899,107,85,125.6,0,,,,,,,0,0,2.991295,,
0,,1,1,0,1,9.8125,13.125,13.09372,365,365,899,0,0,0,0,0,,,,,,0,0,.1532228,-1.531534,-1.802257
0,,0,0,1,1,9.325,5.3625,5.709469,365,365,899,0,0,0,0,1,,,,,,0,0,-2.774336,,
0,,0,1,0,1,12.5,2.64375,6.8151,365,365,637,0,0,0,0,,,,,,,0,1,-1.800851,-1.966909,
0,,0,0,0,1,9.87625,8.78125,11.50775,365,365,899,0,0,0,0,0,,,,,,0,0,-.9728382,.2876275,.0521114
0,,0,0,1,1,15,7.5,10.96218,365,365,899,0,0,0,0,0,,,,,,0,0,.0340009,.6770316,.5253779
1,0,0,1,0,1,8,10.5,5.15121,365,365,744,0,0,0,0,,,,,,,0,1,.0653538,-.2430338,
1,0,1,0,1,1,0,1,3.451057,365,365,899,0,0,0,0,0,,,,,,0,0,.6221222,-2.23698,-2.722603
0,,0,1,0,1,3.375,0,2.842047,365,365,899,0,0,0,0,0,,,,,,0,0,.5630012,1.382706,.9886316
1,1,1,0,1,1,.125,2.0625,.9642658,365,365,899,0,0,0,0,1,,,,,,0,0,-.1063456,.3558976,1.562713
1,1,1,0,0,1,9,25,15.22525,365,365,899,73,73,39.6,0,1,,,,,,0,0,-.0224388,.6017857,1.963726
1,1,0,1,0,1,7.3,6.4125,18.92632,365,365,425,0,0,0,0,,,,,,,0,1,.9265688,.6200259,
0,,1,0,1,0,4,0,0,365,365,713,0,0,0,0,,,,,,,0,1,1.060016,-1.228577,
1,0,0,0,0,1,0,0,0,0,365,899,0,0,0,,,,,,,,0,0,,,
1,0,0,1,0,1,10.835,3.6775,6.724993,365,365,899,0,0,0,0,1,,,,,,0,0,-1.795696,1.307159,2.606766
1,1,1,0,0,0,7,7,8.932147,365,365,899,3,0,0,0,0,,,,,,0,0,-.4429238,-.376005,-.7425632
1,0,1,0,0,1,27.9675,5.68125,12.403,365,365,899,0,0,0,0,0,,,,,,0,0,-.3443675,1.006764,.7435242
1,1,0,0,0,1,60,5,3.04505,365,365,899,0,0,.4,0,1,,,,,,0,0,-3.914518,-1.937376,-1.01771
1,1,0,0,0,1,2,6,3.084507,365,365,710,0,0,0,0,,,,,,,0,1,-.4784889,-.4179971,
1,1,0,1,0,1,0,0,0,365,365,668,0,0,0,0,,,,,,,0,1,2.244749,.9609752,
1,1,1,0,1,0,1,4,3.04505,365,365,899,4,0,0,0,0,,,,,,0,0,-.011572,-.368303,-.6578765
0,,1,1,0,0,0,0,0,365,365,899,0,0,0,0,,,,,,,0,0,.8098029,-2.528523,
1,1,1,0,0,1,14,2.5,3.65406,365,365,899,0,0,0,1,1,,,,,,0,0,-.2165009,2.642885,1.518202
1,0,0,0,1,0,9.56193,10.30636,10.30636,307,112,112,0,0,0,,,,,,,,1,1,-.9557058,,
1,0,0,0,1,1,0,0,0,365,365,899,120,118,47.6,1,1,,,,,,0,0,.99537,,
0,,1,0,0,1,0,0,0,286,228,228,0,0,0,,,,,,,,1,1,-.6916867,,
1,1,0,1,0,1,13.85,4.5,11.06368,365,365,899,0,0,0,0,0,,,,,,0,0,-1.148349,-.8910844,-1.19589
1,1,0,0,1,1,6,7,8.120133,365,365,899,0,0,0,0,0,,,,,,0,0,-2.43593,-1.138866,-1.408864
0,,1,0,1,1,6,6.5,6.293103,365,365,899,0,0,0,1,1,,,,,,0,0,-.48869,1.438546,.5208726
1,1,0,0,1,1,9.25,8.3125,7.079741,365,365,899,0,0,0,0,0,,,,,,0,0,.8433846,.8668407,.8704088
0,,0,1,0,0,11.53125,12.09375,11.84747,365,365,698,0,0,0,0,,,,,,,0,1,-.9488967,-.9573821,
1,1,1,1,0,1,1,1,.4060067,365,365,899,0,0,0,0,,,,,,,0,0,1.589856,-2.217886,
1,0,0,1,0,1,0,.9375,1.162194,181,365,899,0,0,0,0,0,,,,,,0,0,1.237832,,
1,1,1,1,0,1,5.125,5.125,3.806313,365,365,899,0,2,.8,0,0,,,,,,0,0,.8539526,.7394658,.613388
1,1,0,1,0,1,14.75,5.6875,5.15121,365,365,899,0,0,0,0,0,,,,,,0,0,-1.021117,.8897178,.8748224
1,0,1,1,0,1,4.125,4.4375,9.876471,365,365,425,0,0,0,0,,,,,,,0,1,-1.243102,,
1,0,0,1,0,1,4,2,2.030033,365,365,899,0,0,0,0,1,,,,,,0,0,-.5249408,.7739355,2.041072
1,1,1,0,1,0,0,0,0,365,356,356,0,0,0,,,,,,,,1,1,1.375236,,
0,,0,1,0,1,9.5,3,4.87208,365,365,899,0,0,0,0,0,,,,,,0,0,1.287493,-.3467057,-.4770901
1,1,0,1,0,1,22,12,4.87208,365,365,899,8,0,0,0,,,,,,,0,0,-1.367682,-.235863,
1,1,0,1,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,.6220152,1.079216,.145176
1,1,0,0,0,0,29,5,4.26307,365,365,899,0,0,0,1,1,,,,,,0,0,-1.897566,2.316186,1.267848
0,,1,0,0,1,0,0,0,365,365,707,0,0,0,0,,,,,,,0,1,1.850177,.1434448,
0,,1,0,0,1,8.90625,7.5,3.806313,365,365,899,0,0,0,0,1,,,,,,0,0,-1.400495,.7281517,2.334444
1,0,0,0,0,1,10.5,12.5625,6.597609,365,365,899,0,0,0,0,0,,,,,,0,0,-1.854949,.5733168,.5257885
1,1,0,0,0,1,7,12,5.684093,365,365,899,0,0,0,0,0,,,,,,0,0,-.4884173,-1.403143,-1.592659
1,0,0,0,0,1,0,0,.4060067,365,365,899,0,0,0,1,1,,,,,,0,0,.9679056,,
0,,0,1,0,0,.5,.5,.8120133,365,365,899,110,16,6.4,0,0,,,,,,0,0,1.846786,.1390818,.0811742
1,1,0,1,0,1,5.0625,4.5875,3.385081,365,365,899,0,0,0,1,1,,,,,,0,0,-.6573256,3.534718,2.930776
1,0,0,0,0,1,6.83125,13.25,12.66233,365,365,899,0,0,0,1,1,,,,,,0,0,-1.908505,3.34868,2.553697
1,0,0,0,0,1,0,0,0,365,365,899,0,0,0,,,,,,,,0,0,,,
1,0,1,1,0,1,0,0,0,365,365,899,7,0,0,0,0,,,,,,0,0,2.479477,.8025013,.6785583
1,0,0,0,0,0,11,5,2.030033,365,365,899,30,7,3.2,0,,,,,,,0,0,-1.012919,-.92945,
0,,0,0,0,1,0,0,8.832168,365,365,899,0,0,0,1,1,,,,,,0,0,2.193569,3.345666,2.513334
1,1,0,0,0,1,9.755,11.37875,12.2411,365,365,899,0,0,8,0,0,,,,,,0,0,-.8484923,-.9508001,-1.195683
0,,0,0,0,1,4,29.5,12.99221,365,365,899,7,0,0,0,0,,,,,,0,0,-.4672189,-2.210727,-2.472718
1,1,0,0,1,1,0,1.875,3.615997,365,365,899,0,0,0,0,0,,,,,,0,0,.9085268,1.424106,1.379765
1,0,0,1,0,1,14.5,8.05,10.8556,365,365,899,0,0,0,0,0,,,,,,0,0,-2.317904,1.268945,1.227456
1,1,1,0,1,1,18.9875,31.8,26.85226,365,365,899,0,0,0,0,0,,,,,,0,0,-2.707707,-2.08574,-2.780476
1,1,1,0,0,1,0,0,0,365,364,364,3,0,0,,,,,,,,1,1,.6980996,,
0,,1,0,0,1,.5,.5,11.9772,365,365,899,0,0,0,0,0,,,,,,0,0,-1.114933,,
0,,0,0,0,1,19.21875,70.3125,28.54734,365,365,899,0,0,0,,,,,,,,0,0,-3.335636,,
1,0,0,0,0,1,6.125,13.40625,11.60925,365,365,899,0,0,0,1,1,,,,,,0,0,.0711247,2.805004,2.082167
1,1,0,0,0,1,2.5,1,.60901,365,365,899,43,22,10,0,0,,,,,,0,0,-.9965022,-.4002798,-.7191786
1,1,1,1,0,1,1,2,1.21802,365,365,899,73,55,57.6,0,0,,,,,,0,0,.9613835,-1.596374,-1.876781
1,0,1,1,0,1,15.4375,16.3125,16.6384,365,365,821,0,0,0,0,,,,,,,0,1,-2.005781,,
0,,0,0,0,1,11.525,4.5,15.02225,365,365,899,0,0,0,1,1,,,,,,0,0,-.1970035,3.326216,2.298067
0,,1,0,1,1,5.5,0,.5709469,365,365,899,0,0,0,1,1,,,,,,0,0,-.4659083,1.177448,.0366157
0,,0,1,0,1,4.96875,3.6,2.375139,365,365,899,0,0,0,1,1,,,,,,0,0,1.157973,5.318561,2.721623
1,1,0,0,1,1,0,1,1.015017,365,365,899,0,0,0,0,0,,,,,,0,0,1.694669,-.6508771,-.8643491
1,1,0,0,0,1,0,0,0,365,81,81,24,11,4.4,,,,,,,,1,1,.0644601,,
0,,1,1,0,1,10,14,13.47435,365,365,899,0,0,0,0,1,,,,,,0,0,.1469366,-.9741018,.0169939
1,1,0,1,0,1,4.25,8.375,9.160525,365,365,899,0,0,0,0,1,,,,,,0,0,.3735445,-1.434741,-.5102374
1,0,0,0,1,1,10.5,18.5,7.91713,365,365,899,0,0,0,0,1,,,,,,0,0,-1.550161,-1.649246,-.6712767
0,,0,0,0,1,0,5.5,5.075083,69,365,899,0,0,0,0,1,,,,,,0,0,1.618817,.8074551,2.29531
1,1,0,0,0,1,0,26.5,13.60122,365,365,899,1,0,0,0,0,,,,,,0,0,.6009914,-.4924838,-.7295918
1,0,0,1,0,1,1.5,1,.4060067,365,365,899,20,19,12.4,0,0,,,,,,0,0,.8027603,-2.335069,-2.683098
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,.5340375,1.75429,.6411622
1,1,0,1,0,1,7.96875,1.40625,1.522525,365,365,899,0,0,0,0,0,,,,,,0,0,-.3154155,.734673,.6258729
1,0,0,1,0,1,41,26,19.69132,365,365,899,0,0,0,0,0,,,,,,0,0,-2.581154,-1.889946,-2.267547
1,1,0,1,0,1,.75,1.90625,2.448728,365,365,899,0,0,0,0,0,,,,,,0,0,1.167356,.190801,.1246116
1,0,0,1,0,1,14,20,12.58621,365,365,899,0,0,0,0,0,,,,,,0,0,.7766458,1.182036,1.189939
1,1,0,0,0,1,1,54,24.05589,365,365,899,0,0,.4,0,0,,,,,,0,0,.5741183,-.0470782,-.0212376
1,0,1,0,1,1,3.53125,5.25,3.577934,365,365,899,0,0,0,0,0,,,,,,0,0,1.358866,,
1,1,1,0,0,1,0,3,2.842047,51,365,899,0,0,0,0,0,,,,,,0,0,.7960396,-.9274333,-1.097962
0,,0,0,1,1,11.23375,10.695,11.79906,365,365,899,0,0,0,1,1,,,,,,0,0,-.2096714,2.312185,1.410688
1,1,0,0,1,1,0,10.3125,11.50775,111,365,899,0,0,0,1,1,,,,,,0,0,.3746382,2.894614,2.026069
1,0,1,0,1,1,1,0,0,365,365,379,97,123,49.2,,,,,,,,1,1,-1.224258,,
1,0,1,0,1,1,5.5,2,2.842047,365,365,899,8,22,8.8,0,1,,,,,,0,0,.5148807,.8759953,2.206324
0,,1,0,0,1,0,0,0,365,365,899,1,0,0,,,,,,,,0,0,1.388552,,
0,,1,0,0,1,0,7.0575,8.79715,117,365,899,1,0,0,0,0,,,,,,0,0,1.207209,-.1998322,.1468811
1,1,1,0,1,1,5.03125,6.9375,6.419981,365,365,899,0,0,0,0,1,,,,,,0,0,.1429612,-.3627836,.7659807
1,1,0,0,1,1,14.5,10,4.986339,365,365,732,0,0,0,0,,,,,,,0,1,-.1988632,-2.888986,
1,0,1,1,0,1,0,0,0,365,365,899,243,218,196.8,,,,,,,,0,0,,,
1,1,1,0,1,1,1.5,2,1.065768,365,365,899,0,0,0,0,1,,,,,,0,0,1.609016,.801228,1.927826
1,0,0,0,0,1,0,8.5,4.198241,365,365,739,0,0,0,1,,,,,,,0,1,.2013189,1.274541,
1,1,0,0,1,1,8,6,4.87208,365,365,899,0,0,0,0,1,,,,,,0,0,.1505166,.7491625,1.946675
1,0,1,0,0,1,3.28125,2.8125,5.709469,365,365,899,0,0,0,0,0,,,,,,0,0,.0481061,-1.957088,-2.494344
1,1,0,0,0,1,4.371257,12.5,6.258574,334,365,729,1,0,0,0,,,,,,,0,1,-.5759526,-.3298918,
0,,0,1,0,1,.9375,.46875,2.283787,365,365,899,0,0,0,0,0,,,,,,0,0,-1.176747,,
1,0,1,1,0,0,2.5375,8.6375,12.81966,365,365,899,0,0,0,0,0,,,,,,0,0,1.340793,,
1,1,0,0,0,1,4.75,6.625,3.755562,365,365,899,41,13,10.8,1,1,,,,,,0,0,-.5628242,.2935641,-1.05744
1,1,0,0,0,0,6,10.5,9.947164,365,365,899,0,0,0,1,1,,,,,,0,0,-1.412978,1.456739,.2315762
1,1,0,0,0,0,2,1.375,.9642658,365,365,899,0,0,0,0,0,,,,,,0,0,1.212901,.2272376,-.1253023
0,,0,0,1,0,1,2.5,1.015017,365,365,899,0,0,0,0,1,,,,,,0,0,.5784527,.2199437,1.448276
0,,0,0,1,1,1.5,1,.6336806,365,365,576,0,0,0,0,,,,,,,0,1,.7284112,-.7915675,
1,1,1,1,0,1,5,13,9.17795,365,365,517,0,0,0,1,,,,,,,0,1,.8179819,.0816085,
1,0,0,0,0,1,28,8,5.828343,365,365,501,0,0,0,0,,,,,,,0,1,-1.914037,-.2906249,
1,1,0,0,1,1,9.8375,10.15,8.617492,365,365,899,0,0,0,0,0,,,,,,0,0,.7758893,.0819493,-.108489
1,1,0,1,0,1,0,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,-1.104365,.8932716,-.338792
0,,0,1,0,1,.4375,3.25,2.064116,365,365,851,0,0,0,0,,,,,,,0,1,1.185413,-.1226755,
1,0,1,0,0,1,11.4,14.225,13.05311,365,365,899,0,0,0,0,0,,,,,,0,0,-2.95287,-1.639275,-1.945422
1,0,1,0,1,1,3,1,.60901,365,365,899,1,0,0,0,0,,,,,,0,0,.7036513,,
1,1,1,0,0,1,0,0,0,365,365,899,3,81,98,0,1,,,,,,0,0,1.623381,.4383977,1.699062
0,,0,0,0,0,12.8125,11.65625,14.43506,365,365,899,1,0,0,0,,,,,,,0,0,-1.962333,-2.940922,
0,,0,1,0,1,3,10,5.684093,365,365,899,0,0,0,1,1,,,,,,0,0,.4174301,1.958772,1.435749
1,0,1,0,1,1,32.5,0,0,365,347,347,0,0,0,,,,,,,,1,1,-3.304767,,
1,1,0,0,1,1,0,1.75,7.612625,194,365,899,0,0,0,0,0,,,,,,0,0,-.5016622,-.3653893,-.690385
1,0,1,1,0,1,14.0625,22.125,15.45363,365,365,899,0,0,0,0,0,,,,,,0,0,-.3202926,,
0,,1,1,0,0,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.143475,1.466095,1.394608
1,1,1,0,1,1,1.5,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,-1.158274,-3.786879,-4.551526
0,,0,0,1,1,8.6875,11.1875,12.05332,365,365,899,0,0,0,1,1,,,,,,0,0,-.8185521,.6093571,-.559625
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.6334994,-.114987,-.2973261
0,,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.1671265,,
1,0,0,0,1,1,17.375,10.3125,11.41894,365,365,899,0,0,0,0,0,,,,,,0,0,-2.099696,-1.935659,-2.401698
1,1,0,1,0,0,0,0,0,365,365,899,0,0,2,1,1,,,,,,0,0,1.516859,3.044723,2.095101
1,0,1,0,0,1,4.022038,7,4.060067,363,365,899,95,0,62,0,0,,,,,,0,0,.3946663,-1.84054,-2.330438
1,0,0,1,0,0,0,0,0,365,0,0,0,0,0,,,,,,,,1,1,,,
0,,0,0,1,1,25,25,20.30033,365,365,899,1,1,.4,0,0,,,,,,0,0,-1.017673,-1.16629,-1.475369
1,0,0,1,0,1,9.5,28.005,13.40025,365,365,899,0,0,0,0,0,,,,,,0,0,-1.942408,-.0535449,-.0312265
1,0,1,0,0,1,1,0,.4060067,365,365,899,0,0,0,1,1,,,,,,0,0,-.7518057,,
1,1,1,1,0,1,3,4,2.639043,365,365,899,1,10,13.6,1,1,,,,,,0,0,.7780976,2.250788,1.324978
1,0,0,1,0,1,13.8025,10.625,8.295455,365,365,517,0,0,0,0,,,,,,,0,1,-.9447222,.7453993,
1,1,0,1,0,1,3,0,0,365,365,899,32,26,18.8,,0,,,,,,0,0,1.012654,,
1,0,1,1,0,1,0,0,0,365,333,333,0,0,0,,,,,,,,1,1,1.205078,,
0,,1,0,0,1,1,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.9491596,-.1873892,-.315499
1,0,1,0,0,1,3,0,0,365,365,499,0,0,0,,,,,,,,0,1,-.9012437,,
1,0,1,0,1,1,5.5,0,0,365,15,15,0,0,0,,,,,,,,1,1,-2.261707,,
1,1,0,0,1,1,4.59375,8.90625,8.373888,365,365,899,0,0,.4,1,0,,,,,,0,0,1.075135,.9069611,-1.785971
1,0,0,0,1,1,2.5,0,0,365,365,899,0,0,0,1,1,,,,,,0,0,.8850579,,
1,1,1,0,1,1,11.125,12.8125,10.35317,365,365,899,1,0,.4,0,0,,,,,,0,0,-.4134937,-.8973989,-1.098646
0,,1,0,1,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.947701,,
0,,0,0,0,1,1.013889,2.5,2.43604,180,365,899,0,0,0,0,,,,,,,0,0,.6991066,1.33474,
0,,0,0,1,0,6.033058,23,28.82647,121,365,899,0,0,0,1,,,,,,,0,0,-1.198221,-1.526012,
0,,0,0,1,1,2.5,8.53125,21.47455,365,365,637,0,0,0,0,,,,,,,0,1,1.575621,-1.7614,
0,,0,0,0,0,0,0,0,365,106,106,213,62,24.8,,,,,,,,1,1,.5484928,,
1,1,0,0,1,1,3.95,9.775,7.971264,365,365,522,0,0,0,0,,,,,,,0,1,-.7713304,-2.008682,
1,1,0,0,1,1,2,5,3.248053,365,365,899,55,18,11.2,1,1,,,,,,0,0,-.1036303,2.510114,1.4902
0,,1,0,1,1,5.6,16.0625,14.05798,365,365,899,0,0,0,0,0,,,,,,0,0,1.487781,,
1,1,0,1,0,1,5.5,0,0,365,121,121,0,0,0,,,,,,,,1,1,-.1601627,,
0,,0,0,0,1,6.5,7.5,8.323137,365,365,899,0,0,0,0,,,,,,,0,0,-.7240317,-.6135197,
1,1,0,0,0,0,7,2.75,4.567575,365,365,899,25,11,11.6,0,1,,,,,,0,0,-.5608413,-.5408766,.2133545
1,1,1,0,1,1,1,0,0,365,340,340,0,0,0,,,,,,,,1,1,.9671425,,
0,,0,1,0,1,4,1,.4060067,365,365,899,0,0,.8,1,1,,,,,,0,0,1.687421,2.337908,1.37434
1,1,0,0,1,1,7.694963,7.53125,8.790417,335,365,375,0,0,0,,,,,,,,1,1,-.9050732,,
1,1,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,.5215706,-2.797373,-3.437885
1,1,0,0,1,1,5,6.5,4.466074,365,365,899,0,0,0,0,1,,,,,,0,0,-.9986687,-2.484296,-1.681375
1,1,0,1,0,1,12.125,2.8125,1.141894,365,365,899,0,0,0,,,,,,,,0,0,-.2306027,,
0,,1,0,0,1,24,5,3.248053,365,365,899,1,0,0,0,1,,,,,,0,0,-1.659011,-.7422298,.3933344
1,0,0,1,0,1,7,22.6875,12.66233,365,365,899,0,0,0,0,1,,,,,,0,0,-1.272724,-.1113844,1.158238
1,1,1,1,0,0,0,0,0,365,365,899,0,10,4,0,0,,,,,,0,0,-.050771,.3038692,.238655
1,1,0,0,0,1,8.5,10.5,11.57119,365,365,899,0,0,0,0,0,,,,,,0,0,.1851507,-.9788399,-1.418888
0,,0,0,0,1,.8295454,4.875,5.76022,55,365,899,0,0,0,,,,,,,,0,0,,,
1,1,1,0,1,1,3.125,14.78125,14.1265,365,365,899,0,0,0,0,0,,,,,,0,0,1.533549,.1788881,.0856152
1,1,1,0,1,0,0,7,6.201457,335,365,412,0,0,0,1,,,,,,,0,1,-.5145072,-.8423818,
0,,0,0,0,1,0,2,.8120133,0,365,899,0,1,.4,,,,,,,,0,0,,,
0,,1,1,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,2.214151,-.9354577,-1.185922
0,,1,1,0,1,0,6,2.43604,365,365,899,0,0,0,0,0,,,,,,0,0,1.431106,.1894009,.1333846
1,0,1,0,1,1,12,7.5,6.0901,365,365,899,1,0,.4,0,1,,,,,,0,0,.8629,-.7501922,.3601443
1,0,1,1,0,1,2.782012,5.40625,8.611909,123,365,899,0,0,0,0,0,,,,,,0,0,.1963328,,
1,1,0,0,0,1,12.0625,9.96875,9.706097,365,365,899,0,1,.4,0,0,,,,,,0,0,-2.18747,-.829861,-1.067586
1,1,0,0,1,1,5.4125,6.15,3.917964,365,365,899,0,1,.4,0,1,,,,,,0,0,-.5906299,.1285001,1.370599
1,1,1,0,1,0,4,0,0,365,45,45,0,0,0,,,,,,,,1,1,.2876149,,
1,0,1,0,0,1,13.8,12.275,14.72789,365,365,899,0,0,0,0,1,,,,,,0,0,-1.150812,.7312822,2.266218
0,,1,0,1,1,7.5,20.0625,16.33263,365,365,899,0,0,0,0,0,,,,,,0,0,-.3161987,-.971298,-1.151431
0,,0,0,0,0,10.75,12.62875,11.97872,365,365,899,21,0,0,0,1,,,,,,0,0,-.2168249,.1088009,1.267696
1,0,1,0,1,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,2.18721,.4274221,1.543898
1,0,1,0,0,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,-1.311986,-2.778437,-2.143761
0,,0,0,0,1,0,1.5,13.80423,365,365,899,0,0,0,0,1,,,,,,0,0,2.391218,.7395815,2.101923
1,1,0,0,0,1,2.5,3,17.45829,365,365,899,1,0,0,0,1,,,,,,0,0,.3821045,-1.176604,-.3163579
1,0,1,0,0,1,12.5,0,0,365,25,25,55,1,.4,,,,,,,,1,1,-2.810657,,
1,1,0,0,0,1,0,0,0,365,365,899,0,0,0,0,0,,,,,,0,0,1.770521,.3228853,.1130819
1,0,0,0,1,0,7,4.5,4.466074,365,365,899,0,0,0,0,0,,,,,,0,0,-.4069699,-.9233472,-1.206445
0,,0,0,0,0,28,4,6.0901,365,365,899,0,0,0,1,1,,,,,,0,0,-.3816661,1.977775,.6472997
1,0,1,0,1,1,9.625,7.78125,12.19289,365,365,899,0,0,0,1,1,,,,,,0,0,-.1961181,,
1,1,1,0,0,1,0,1,.5351906,83,365,682,0,0,.4,0,,,,,,,0,1,1.261229,-.0618652,
1,1,1,0,1,1,1,1,5.607967,365,365,899,19,11,4.4,0,0,,,,,,0,0,.9804166,-.2108114,-.6236961
1,1,0,0,1,1,14.6125,12.3125,10.48766,365,365,899,0,0,0,0,1,,,,,,0,0,-.1972553,.913043,2.093289
1,0,0,0,0,1,3,9.0625,16.74778,365,365,899,0,0,0,1,1,,,,,,0,0,-.521355,.5981602,-.7116036
0,,0,1,0,1,6.5,0,0,365,60,60,0,0,0,,,,,,,,1,1,-2.283061,,
0,,0,0,0,1,3,9,17.86429,365,365,899,3,1,.4,0,0,,,,,,0,0,-.4728539,.4581843,.2518517
1,0,0,0,0,1,0,1.7125,2.623818,140,365,899,0,0,0,0,1,,,,,,0,0,.4457371,.0542937,1.212924
1,1,0,1,0,1,17.375,11.5,8.729143,365,365,899,0,0,0,0,0,,,,,,0,0,-.9072519,-.3160173,-.4929091
0,,0,0,1,1,.5,2,1.82703,365,365,899,0,0,0,0,1,,,,,,0,0,.2192299,-.3135715,3.016471
0,,1,0,0,1,0,0,0,365,365,899,0,0,0,0,1,,,,,,0,0,.4878809,.8930967,4.474635
0,,0,0,1,0,10.875,12.03125,10.44198,365,365,899,0,0,0,0,1,,,,,,0,0,.6969546,.2591829,1.37539
1,0,0,0,1,1,0,0,.4060067,365,365,899,0,0,0,1,1,,,,,,0,0,1.799909,3.225903,2.24791
1,1,0,1,0,1,8.5,3,2.43604,365,365,899,0,0,0,0,0,,,,,,0,0,-.8011423,-2.355659,-2.776588
1,1,0,1,0,1,0,25,10.15017,365,365,899,0,0,0,0,,,,,,,0,0,.8910734,-2.014923,
